id,output,gt,kps
11002100703,1.0,null,"[398.29795188341404, 304.82218852640284, 523.356938722503, 322.9999939326016, 600.5132478541749, 199.3789882894427, 466.8380297080341, 286.9601321334703, 657.7930339081744, 626.592039948598, 532.031496713143, 355.35291119771193, 499.73135062113727, 455.53328987411714, 758.7132312086193, -91.66318387620532, 549.2550236986219, 88.07542400365539, 741.9588685398694, 310.5948748771011, 500.3751169024029, 185.93377013777288, 21.61363840159004, 269.72396955243795, 332.29169907885637, 291.5894724813669, 244.50276084158872, 107.22398447655283, 139.4665821712324, 74.19529546745629, 70.98492382239967, 418.191634338006, 101.45628855927988, 177.4458139713016]"
18100205079,0.0,null,"[226.6928076085891, 120.43019814543251, 227.48939490418744, 111.23018450055486, 229.2840749219392, 112.12259318746962, 242.3211229940813, 111.25927589386954, 242.070290760662, 110.78982814013922, 251.7551184756226, 141.6033353142492, 258.9913652364091, 137.19458616038708, 230.67981222143433, 188.45853140598444, 237.55836405236232, 183.34933474713807, 223.7118571871494, 155.54887572749865, 230.94898411704304, 157.30188451823653, 302.49019492522336, 211.9819288467172, 306.90632629410436, 209.15969006564745, 255.05258331118858, 258.7951618533327, 264.27467175282175, 254.16302298396485, 273.1167445780169, 321.25102687108534, 309.2869207073594, 286.85714159851454]"
11002100136,1.0,null,"[258.6476864954744, 229.4685108353335, 358.3844615609155, 341.227186106858, 644.099558616297, 357.0569870401489, 565.6095136401723, 275.2976273391944, 400.2659146745497, 425.3508780354779, 110.07793380847674, 261.31380124469644, 586.2565375290587, 310.10315251575764, 272.3640558185938, 155.98017333723644, 375.530418629683, 176.3224085703069, 373.7782818593013, 532.5496962306663, 412.6386366752971, 389.1916974517925, 198.61815344660977, 199.6668593623232, 312.2804538978107, 294.1945200585742, 321.73449486510657, 275.8387190481085, 285.333270406872, 310.28997284065696, 475.1083371551819, 204.9645342981793, 222.26083445364824, 386.0894556048589]"
12002202111,1.0,null,"[350.3913362078188, 168.8302190597319, 260.1803556146722, 142.90553183869739, 270.50268150188464, 263.55445356807854, 368.794198216578, 118.94988941864769, 366.0005335090077, 212.0371331681032, 541.1521309020017, 279.43171705485304, 378.0629157925642, 284.7271874635902, 550.5327588488273, 202.63688379309667, 496.32000408805663, 458.4758843004414, 139.06204381455376, 88.4802732153503, 181.20549244645204, 48.793175322878824, 309.57549901570655, 256.443769862029, 687.5343699949586, 360.84864983322996, 195.92376987369119, 303.9257280716547, 454.3837165520438, 262.81667707906325, 493.96446211885615, 67.9138238689195, 585.3604437163025, 124.03606472008084]"
12100105057,0.0,null,"[208.77898775731072, 69.14739603632589, 206.32330497536032, 65.15550341683678, 205.66606055547774, 65.56831580571429, 197.63030647245762, 69.73908620863459, 195.4788047374726, 69.89179793138722, 198.36067528222551, 87.08923209346271, 197.61357232141566, 88.76766158103864, 233.42106307072933, 87.90124728318442, 232.0040427464767, 87.86510500760825, 252.85659940111188, 81.88885248985426, 254.94863531590764, 82.73331835620247, 209.34992784671005, 139.67992787278445, 204.0693997120715, 140.453881255212, 222.77543414870775, 178.9565102410065, 190.7495547613368, 184.70322549875706, 229.14392091943532, 212.20195318646958, 160.92731330364578, 220.30107931165637]"
14002100530,1.0,null,"[-199.4490061450858, 171.2450887218631, 818.681263893594, 107.1179307058523, 591.9760974672157, 164.0985331164963, 527.9958377162137, 154.6139758553856, 339.3618780641018, 105.32785918326432, 366.84936486948783, 215.13956018397784, 296.82281887422465, 262.96339722436977, 521.653752733866, 110.35287352308096, 627.6218348162181, 156.9113591524054, 190.60905925525532, 164.3823231696659, 571.3814795892031, 405.5509696556709, 252.9235076629082, 134.1801861455385, 273.1009199034193, 280.72488526684543, 189.26295586371475, 348.28139391150586, 100.15230888933864, 196.55354741247214, 79.53042104192188, 221.92411770303843, 72.79194524719743, 245.30036898867803]"
11002100026,1.0,null,"[341.54745312371466, 53.945849707741345, 481.78114686844685, 167.73915648143864, 344.5458533006815, 134.39489129460287, 412.0243717749747, 173.32910813854977, 629.6348651336476, 294.4714523244966, 416.5746944038622, 336.90647460562053, 75.36230437155582, 282.89900432373304, 247.36056430978925, 177.83378286320857, 289.3403461656827, 151.52532371906113, 319.1880570766493, 328.41857126639934, 246.25572338378439, 134.92071130479357, 296.88307778865203, 352.74766332246014, 248.8657916208842, 120.36440549465898, 169.2906886744181, 160.60128985936697, 180.88495059580637, 220.45264062850885, 239.9968542502574, 450.28567782960306, 386.1587750637132, 496.7567026729544]"
14002100624,1.0,null,"[494.79430110954377, 355.02518027300687, 616.2445422966243, 136.94619591645426, 272.35153236476134, 220.31569493028232, 188.41089820583557, 210.151626568352, 575.9553644366364, 1.9641987326189607, 495.4797585316036, 202.2144680657957, 514.2297890016667, 259.10497668270466, 353.7434637422457, 283.3549704793595, 445.44719243371634, 306.209752709396, 442.38937454906306, 561.9959949196158, 655.2181791748181, 3.593596473531893, 232.94643839804746, 98.3540290902513, 310.94785632754554, 149.8763970008059, 63.35655346366977, 381.6735851611827, 48.66943924647715, 424.12563320304105, 62.5004455941864, 205.51495059369623, 49.791045256897235, 286.7183926869946]"
14002100634,1.0,null,"[77.22111670456952, 366.1933755767338, 922.3082125817225, 155.70802337385592, 366.31665088094604, 101.4424353607792, 297.9825305430082, 144.02242116269557, 475.0863234421674, 183.50624343390942, 394.1347376854755, 183.55696259189287, 433.85875567841924, 27.20701869285515, 464.7281406776121, 425.7824201817263, 354.1443132453704, 414.9927141870878, 405.6072958813855, 426.9449164579303, 150.4263631224369, 307.17260672379746, 224.78782593457174, 298.7014516330487, 328.65828254085017, 349.18698221891043, 108.38723040721135, 236.37466926723513, 99.75157520457478, 104.09589055655401, 113.06302847066888, 139.39460720641776, 24.392395166334573, -38.027695880517726]"
14002100545,1.0,null,"[-56.266329106156014, 258.57413479514037, 445.5180641188351, 160.13301456983868, 283.06037832154226, 217.2090220884661, 326.4343694094118, 152.1981577840839, 509.7742013574748, 197.12304267359826, 420.33576417682025, 232.91751394108928, 324.7889978485771, 156.4671150493838, 629.4663913360196, 206.1262564223649, 339.4629772304099, 187.09560456659293, 361.72826008469747, 283.9183882882474, 151.35395209187547, 340.35227421104105, 336.92775419535616, 280.8556119450461, 394.8944560804474, 174.23217970574896, 120.10290003984238, 347.16028743422527, 179.50454833261873, 307.2800384075367, 67.00191669031922, 170.06758872880414, 52.00434064662587, 411.3215441198314]"
14002100247,1.0,null,"[3.4301531406157766, 118.30265539544354, 830.5130525816227, 237.45564384970683, 687.1279832463013, 256.04827377097627, -42.76288638945242, -14.611224146746988, 344.82481497549907, 248.67432676952058, 365.12619749077675, 50.54124222386062, 364.167893044934, 104.35294685739323, 347.4624962335349, 209.83434327634777, 294.04438930713076, 394.19238699403826, 207.71614644468926, 234.39245760859598, 16.465236359882535, 252.39790273871623, -47.79026255870414, 67.43215870450068, 460.6897977903444, 357.28195961518804, 223.65462041599054, 346.0002555790583, 75.77127454851338, 492.311323131733, 59.41909205757332, 339.7773691863665, 43.44606788137698, 296.27695057299536]"
11002100709,1.0,null,"[520.487018409263, 279.43424834080093, 769.1032067100937, 140.5834128141358, 763.758636106111, 237.2669531621026, 366.6237058472659, 581.2108170654008, 499.13171992470535, 265.7615047335545, 499.666486236601, 278.22406095107254, 157.60044650946182, 546.9901471345519, 575.2403768106436, 426.4276068074379, 197.68762529588201, 115.80783097679883, 130.16303368249024, -0.9607128574746991, 323.43644172061755, 148.14899841905552, 320.1360847026427, 462.6981280462959, 462.2311881615644, 346.00481128594873, 250.55448849400344, 136.80532492997241, 116.3715730189567, 200.5962041900807, 256.13566117271495, 305.91590459834697, 128.00141379993858, 205.66727452581412]"
12100104828,0.0,null,"[208.84675193982608, 171.09792707375013, 212.99238909544164, 165.80129405556698, 212.17267915395738, 166.05376956246812, 228.0268899167085, 168.9794761707406, 224.70362039211105, 167.9178194219434, 240.66805864410236, 196.82666935427147, 222.76407235092856, 194.3163528148625, 238.00881871864746, 243.74525834355342, 222.3621616480239, 229.43308906338152, 214.72890590297885, 271.2161627441669, 204.6828462644235, 262.36555523562373, 277.3334954872762, 244.6613480641348, 256.07394535322635, 241.72441137458358, 266.67876649517075, 313.24367918368046, 206.12815220565898, 263.4518635191622, 320.3583357831425, 296.58164858843725, 226.5350478208543, 293.6925420553642]"
14002100459,1.0,null,"[779.4683190884631, 262.9952630123543, 680.7104029167783, 243.43052131172365, 598.8308759145592, 295.4577679045361, 562.3409954904707, 241.28594846028417, 301.2025779734149, 434.7260843393009, 532.4874761179838, 219.01623264015868, 228.73866625595514, 202.01361707824552, 504.2616463115397, 107.76396510810757, 383.4396334740458, 382.73070767767, 494.66964908868493, 405.8050393801588, 430.94836999915225, 406.82474112239305, 177.44292692360048, 35.382752300100016, 225.52693313998574, 273.2905264882079, 163.72950485035727, 201.15236665145736, 172.21260110824414, 429.0442233713215, 64.40405901635903, 176.42289169032708, 69.73173631920433, 346.56060607686703]"
12002201798,1.0,null,"[507.395181323355, 346.22611582790626, 415.26629754799626, 131.23502991631068, 97.51781574764647, 179.74573804836805, 470.6541012758744, 93.53181543303745, 698.8851337468607, 298.0321834665373, 446.5021801746251, 129.2413700560048, 447.3321938315559, 106.47615151841377, 420.08593543625597, 483.93066790244166, 540.7614361555485, 197.58350655403405, 439.0799814186629, 345.4546114427701, 516.8730307266733, 237.35327897634332, 458.61162315468465, 457.0561902068085, 258.36140069999124, 70.09317412852478, -0.6634458978304744, 162.84936602386048, 231.54932450501553, 254.69779412233552, -69.45219689166692, 98.47749903564315, 193.89374909916566, 144.33083284651045]"
14002100800,1.0,null,"[371.299243045782, 147.01653515926355, 473.628554592648, 326.07445043840755, 40.354769981584326, 100.27585450346194, 47.71441515010994, -16.710776618059224, 291.57094559990446, 82.42269278274252, 162.66147867018762, 240.94173632509623, 455.2954564649012, 51.49273382299652, 594.8795710389852, 161.13613432011408, 316.9721329943292, 201.9547795648607, 366.9364727222553, 389.2491128873112, 584.5971791140898, 269.2177565505588, 289.6421567643694, 66.39533404959334, 263.79094015276013, 92.07481653561231, 122.955959856274, 279.5629343903013, 143.6439993373966, 458.98624074096614, 65.72106983110014, 144.18592614803617, 21.482838536128593, 152.19000977369242]"
11002100252,1.0,null,"[373.49725241053494, 135.18712787254933, 158.9845110652264, 387.36596653659177, 683.5419997473962, 287.1545696133927, 580.4221971227871, 327.08916505888044, 207.60008968468273, 301.7338707590271, 445.46035858764793, 347.06663217205676, 610.5432223314091, 402.5184284546246, 293.8659378293847, 179.87985960652048, 207.53993137010144, 182.0242998731279, 288.454521171093, 169.30934801836898, 264.5224802267455, 177.51486067717326, 365.4441174972579, 308.0064639129648, 462.0151706372606, 278.3982145113223, 205.3352171736625, 57.222430860480756, 114.52522378968006, 226.6524156160754, 104.85850649922615, 169.59823028728033, 87.233890795172, 423.3194600035916]"
12100000693,1.0,null,"[259.41447099005717, 262.4190300476401, 261.5923069947364, 255.22813812035182, 252.1256750934461, 258.39747503853977, 266.38413692156735, 250.52709113096392, 246.57025296880323, 257.16832715589726, 281.0894434475762, 255.85215948659757, 239.33626625984397, 280.40876762950654, 293.81234561120687, 290.4046477590747, 234.35252153758708, 309.7463975825732, 286.2752386440616, 322.61231726112175, 227.26513398726695, 328.2880068296599, 302.74513834143295, 290.2975355500715, 288.8928684639811, 306.3729242048006, 355.1889478404741, 297.2258918546912, 319.4076514558988, 327.6710279010293, 397.50780617784216, 299.24697598205466, 345.2825923492756, 311.9166360343423]"
14002100066,1.0,null,"[287.535420431989, 368.0004031683746, 490.25515421399786, -45.32066599786262, 222.6423883822177, 95.15393389021017, 962.4446168366671, 220.52628045330823, 274.6228581867829, 45.01430107698041, 223.97004136576976, 286.5817143345282, 652.7149832877664, 161.39769539405347, 458.7013011518999, 148.91852967793093, 109.85093465336459, 170.9991818067457, 863.1984785309089, 174.56036695217574, 412.8297373566407, 198.9075210710787, 293.0047453674658, 222.20994604113034, 169.3266942652968, 90.0179043244157, 220.20674113529043, 158.06916964872065, 44.440087264130185, 269.2688588053233, 47.55862147650268, 322.16907755558475, 46.349623520692795, 187.42023161752215]"
11002100546,1.0,null,"[346.56913603021343, 315.70310333509065, 99.90632305996868, 237.8308715694912, 450.70410734757434, 249.66794427986267, 501.784386897041, 153.18498230425428, 758.236805529451, 338.63616073803564, 310.39091792602574, 241.19727890909158, 570.5844277360438, 391.5447662610327, 353.4680554697751, 96.07752117093895, 561.1840557598076, 201.9007388361751, 460.4087880991844, 301.0974234220525, 287.6815900806919, 294.11212696665876, 208.73993312588712, 318.01354744255065, 173.75416098624416, 429.68531576152947, 229.42147308513634, 132.38508857063158, 283.82605677369423, 147.29673965716987, 10.214099301870062, 346.7446582928916, 167.62781745584076, 287.96066116392194]"
14002100341,1.0,null,"[626.5566174396407, 261.86015468983135, 621.7316355857217, 102.396970396818, 270.89629224084354, 241.07702441939492, 479.0442508506788, 156.42046211302596, 634.1324759319975, 124.9844735508881, 618.4685275704522, 104.59114320052693, 340.65353824034867, 116.6687957469062, 309.43972013396836, 374.173935492685, 219.44381073625925, 294.74078974073507, 360.1064659607139, 274.20773195049645, 69.57988407055463, 246.0238282275155, 188.4742167348043, 273.6859055040619, 350.96144240724726, 276.2067572350275, 102.62429148319951, 289.9190268801018, 201.27779772034899, 282.66812397400895, 50.91635717314926, 386.13411369978405, 33.01904380675679, 333.7235842948221]"
11002100007,1.0,null,"[202.41800639118418, 202.20313953611824, 489.0422038396959, 256.2131050319422, 423.3846505252159, 305.24148524020103, 714.532675189851, 284.7408393460578, 205.8022831993282, 148.29184534781945, 182.3840273749642, 154.3976174396702, 369.39247306533593, 117.37929020060955, 302.6930051507201, 483.88852287961055, 535.2742129648384, -41.71053894312902, 36.22280442100378, 118.72051603853778, 339.1525305692598, 262.08350179530777, 477.0807265200161, 75.61306981692233, 475.7506474674225, 479.0550204540185, 354.14382924196764, 236.91669784943446, 142.39026428335663, 207.93000669694703, 234.15644260812337, 20.495542185270864, 118.46042240927493, 250.8464212037768]"
12002100212,1.0,null,"[75.28714338119832, 381.0224289794219, 3.866531014370019, 82.73232253995415, 24.395168215636556, 182.76909389636324, 65.13751831083752, 167.34905822120217, 32.435614407141934, 387.48110114217246, 23.30631798217279, 218.38083834046031, 14.110330836478738, 339.57572332131423, 142.38951551968103, 275.5681010161284, 45.17415184306647, 422.081700836355, 118.1156638766469, 293.4781924396402, 113.36245139240772, 132.44834694302466, 56.158756553390084, 413.3281846756192, -28.25956492765795, 190.1456622630116, 158.4049108412933, 146.07592866446538, 102.25020368892139, 302.0142909381495, 86.75597751750891, 88.37725002583379, 30.19715361592256, 133.63140792318404]"
12002200663,1.0,null,"[260.16126192753205, 178.73379638828857, 256.3301024638696, 180.97589760291706, 812.386160235587, 258.4117603918406, 438.85551100882583, 254.3124500540639, 243.10177185825702, 430.09483631507356, 441.1880235386609, 323.3176607616025, 686.488149683347, 92.71261765333455, 416.15815394438323, 413.36799344946985, 598.4087551261797, 442.38449579365846, -24.843823194433888, 396.7199474254382, 395.0983633996236, 514.5379813557392, 270.60042310801845, 512.3796355319763, 333.2687383950268, 429.0419919166307, 522.9449791252541, 208.59073071970693, 369.4058953792326, 202.06139397425008, 272.9698589675571, 145.86657919332586, 258.5233828399376, 80.54977062187707]"
14002100822,1.0,null,"[390.15607646251397, 330.4394832858173, 93.22550066032267, 192.78351357838005, 551.0736157145018, 161.00956036647074, 719.9924701343833, 155.51133972233458, 220.98351354809586, 161.50693476442584, 384.3315081262676, 302.5610090461703, 257.0070788225196, 238.88416312547656, 66.95033578652355, 304.8873303680506, 254.3460444558665, 199.31996003981777, 716.3509234474049, 340.4627619681325, 504.19011541193674, 416.6105159170211, 366.18384968961954, 245.48263282743008, 562.5704309571241, 190.73608500446656, 129.95439698494994, 130.1885895170695, 306.56919609810444, 217.21906950321747, 42.66652087129431, 310.0854159095263, 50.46446203095072, 129.21086903381936]"
11002100703,1.0,null,"[398.29795188341404, 304.82218852640284, 523.356938722503, 322.9999939326016, 600.5132478541749, 199.3789882894427, 466.8380297080341, 286.9601321334703, 657.7930339081744, 626.592039948598, 532.031496713143, 355.35291119771193, 499.73135062113727, 455.53328987411714, 758.7132312086193, -91.66318387620532, 549.2550236986219, 88.07542400365539, 741.9588685398694, 310.5948748771011, 500.3751169024029, 185.93377013777288, 21.61363840159004, 269.72396955243795, 332.29169907885637, 291.5894724813669, 244.50276084158872, 107.22398447655283, 139.4665821712324, 74.19529546745629, 70.98492382239967, 418.191634338006, 101.45628855927988, 177.4458139713016]"
18100205079,0.0,null,"[226.6928076085891, 120.43019814543251, 227.48939490418744, 111.23018450055486, 229.2840749219392, 112.12259318746962, 242.3211229940813, 111.25927589386954, 242.070290760662, 110.78982814013922, 251.7551184756226, 141.6033353142492, 258.9913652364091, 137.19458616038708, 230.67981222143433, 188.45853140598444, 237.55836405236232, 183.34933474713807, 223.7118571871494, 155.54887572749865, 230.94898411704304, 157.30188451823653, 302.49019492522336, 211.9819288467172, 306.90632629410436, 209.15969006564745, 255.05258331118858, 258.7951618533327, 264.27467175282175, 254.16302298396485, 273.1167445780169, 321.25102687108534, 309.2869207073594, 286.85714159851454]"
11002100136,1.0,null,"[258.6476864954744, 229.4685108353335, 358.3844615609155, 341.227186106858, 644.099558616297, 357.0569870401489, 565.6095136401723, 275.2976273391944, 400.2659146745497, 425.3508780354779, 110.07793380847674, 261.31380124469644, 586.2565375290587, 310.10315251575764, 272.3640558185938, 155.98017333723644, 375.530418629683, 176.3224085703069, 373.7782818593013, 532.5496962306663, 412.6386366752971, 389.1916974517925, 198.61815344660977, 199.6668593623232, 312.2804538978107, 294.1945200585742, 321.73449486510657, 275.8387190481085, 285.333270406872, 310.28997284065696, 475.1083371551819, 204.9645342981793, 222.26083445364824, 386.0894556048589]"
17100501793,0.0,null,"[437.18989163565215, 69.10686941922441, 440.155616320736, 62.57258284057165, 430.67308541385626, 61.37774992634007, 439.3706455337999, 61.78640534715594, 419.012796523941, 60.88492780595311, 454.9835931918381, 87.94008053245074, 398.65684137262116, 88.7472744963966, 493.2104367224653, 104.48465334980628, 357.40581833542626, 106.98246251588493, 530.6082163482184, 112.86023815149653, 323.5157726558581, 114.07000512624117, 444.90737724505817, 177.18694072066336, 411.50684537207127, 176.16235675972425, 469.36642341273824, 232.4504174400559, 386.28055710830085, 240.7287350330085, 490.19492500311225, 283.99386294133143, 354.4912231923342, 296.8971221202578]"
15003500177,0.0,null,"[309.59958087069515, 93.43063591588378, 321.1891070132084, 81.20337225343675, 297.62380613370317, 80.92533042266402, 336.4632014186771, 71.93192984341997, 276.4348723189159, 72.3191776854269, 353.9638856255018, 120.13186767891531, 249.43642569995882, 113.43316010229265, 353.5830514904817, 214.69549130518007, 234.8196247975021, 211.65887877883438, 359.9569776030983, 306.372070464696, 225.8236321337548, 309.268603014115, 306.54319179662076, 170.03510609377219, 256.2356357813268, 167.05349921839198, 291.6687615551172, 229.92111672905355, 235.20285526333808, 226.4765724904302, 279.8379517559608, 268.2121493357753, 226.5475926067887, 309.4439762087394]"
12100104903,0.0,null,"[221.33268513841, 173.12373973434416, 224.08464840312337, 167.37780641011, 225.60811678878275, 166.5641524458334, 239.0182402297112, 171.75506250433693, 239.38844164881158, 170.4232823735233, 254.739584385401, 201.03873971524135, 236.35886394946044, 197.3704591520424, 244.0593106021328, 248.43636131439501, 224.96226898941129, 230.37639148084259, 219.33030783441836, 272.99335966433654, 204.2526417778718, 255.14463959163206, 289.96759722238994, 257.5970284557084, 271.8581664041952, 253.6192136082399, 272.9915817900359, 323.3969560721925, 224.49356902180787, 265.7130489365541, 323.8789153273929, 311.03103229926097, 231.9045694162852, 308.26520536799535]"
15003500137,0.0,null,"[309.54978657249285, 91.60892137226928, 321.8406443066221, 77.15138076246105, 298.19997430898746, 76.99567632324312, 336.52234463913516, 71.31210697256174, 276.9050253522755, 71.23025585973124, 354.67870095058765, 118.7921247297937, 247.199627630506, 118.48558591555816, 348.5395678057523, 216.2767939233502, 238.30644963724563, 213.3142640067418, 354.06364528222986, 311.2828910538255, 229.19071998864177, 311.4577779195659, 313.0460672567766, 168.9604562022688, 259.57149363663206, 169.06108970261934, 291.8371295734518, 231.34547951103488, 238.59235168185864, 232.07921831355057, 279.9380824911839, 269.7175637706868, 229.76023921387414, 308.83855733725284]"
12100104812,0.0,null,"[206.4693459469017, 183.4457622200671, 209.99611228405726, 177.37531280380648, 207.09398210331835, 176.92020834661417, 226.2309043064777, 175.4483340845814, 218.66713491083647, 175.4576799368162, 241.0125718268034, 202.08394218418775, 222.53000276496832, 198.03059799870417, 257.5464182915352, 250.04696223486164, 229.60328103592573, 235.0108665389974, 252.26112319471326, 284.594314431717, 222.40265886442128, 271.35680210666595, 278.78247111264284, 249.38855088055632, 258.8524351055528, 245.28470566883024, 268.3500687217235, 315.56221103172754, 210.37901193785154, 239.08463996928498, 318.667873638146, 295.25931916362117, 223.04709202750908, 291.8259791829078]"
15003500084,0.0,null,"[312.05057539294165, 86.9243286229966, 321.1527180108889, 73.79345015350125, 299.33580812269986, 73.36726463682588, 337.7817762332648, 63.73584506526598, 276.9266216563482, 64.07954205228351, 353.2251649077641, 119.10429526963262, 247.75445653060075, 115.522600901273, 350.4309741673594, 217.77365512604422, 235.5987169458024, 218.27748242565588, 353.6359320183598, 310.86799503574355, 228.61077310258838, 307.3778471520644, 308.8133506917357, 186.12045898323657, 257.0873527965775, 188.9223799028031, 289.99306872516433, 240.7495806933257, 238.64845256949405, 317.01863299244275, 274.0838923219433, 272.4909787151251, 228.29754979907142, 294.86185739885747]"
14100102074,1.0,null,"[67.47138504356671, 269.4448076736975, 59.06673464230826, 256.0101726407991, 57.64300297098866, 261.25414322417777, 72.22474136028094, 228.9975046989643, 64.12241530764825, 237.527006856331, 113.05868355627935, 228.6502178936204, 136.3750926361226, 180.28474174172445, 170.72158085170204, 219.73643274157726, 188.7202868858372, 134.01316141571263, 137.36572750235067, 272.47681529604677, 169.90826190332072, 190.7343483426547, 278.1968304631531, 230.06889056797925, 279.79848024243466, 209.0649288443563, 398.23661349563054, 268.46159285727276, 391.2250010086845, 235.06285874671772, 539.1582821774477, 246.89500726294622, 477.47070225015773, 200.7667155306413]"
12100104821,0.0,null,"[198.2660048372906, 196.8657120130248, 201.48854417479592, 191.27095076321982, 200.99056663709092, 191.42435273295317, 216.95015070798144, 190.93064813470048, 213.27274326817817, 190.53752783916445, 233.7801048931781, 216.49160716248284, 213.6712246973189, 209.50231318564425, 232.60161121925077, 265.3165154486904, 214.57737912000448, 248.18066761279437, 219.9457341282238, 300.2638859367193, 204.25061343488878, 288.2216835858132, 279.00013183121064, 254.41710633548766, 256.27191226131606, 248.76128491242721, 270.15345695637615, 320.6230651594746, 223.70893992449675, 267.36279969602435, 318.994875595332, 298.9810316869504, 213.22819025225746, 308.69386939720766]"
14100102123,0.0,null,"[203.23372747040833, 154.561418562343, 197.31630063880294, 152.11614850340376, 197.40322725066966, 152.07346491799902, 198.44461711452698, 134.568178826403, 204.57731989652194, 127.9990908383896, 211.98842753705915, 115.59351396538808, 267.9212091974215, 98.07735244928043, 183.78484216418045, 199.7001840562074, 330.1716005241188, 155.65541675675516, 142.40454038002665, 275.6650880461001, 276.71133087225746, 222.07573690464145, 411.3090315538883, 45.24369696951789, 414.2829621429858, 39.216426977233866, 497.1773583598308, 156.697179969758, 362.90046394278966, 150.03921518971742, 584.1441617181176, 242.41555962787865, 552.2708278789233, 223.61858115719235]"
14100102225,1.0,null,"[127.39028190911954, 283.8073755976233, 117.83656382119406, 273.0902609306017, 116.44407326198336, 274.16054795025224, 118.68365430717304, 246.29793445719702, 114.14294408736943, 246.83759197449683, 152.85024368070057, 224.74864317961305, 161.81558408417192, 215.25764443177084, 202.5922235234408, 240.26218564476392, 220.57780907570583, 225.04060879424932, 186.283556825011, 299.3974189997042, 209.89994654172594, 278.7232972412864, 311.0631564179201, 237.62992649888167, 313.6717859662491, 233.91891426755208, 436.77932608282845, 270.7171733151554, 428.400260893651, 265.28330577626775, 559.3673532561647, 274.6991680606095, 563.6808637701407, 266.56219095199066]"
14100103480,0.0,null,"[93.15473742211333, 161.80886223497131, 80.44720925981142, 154.24941042517528, 82.74595977159743, 152.68209899220204, 82.06647112479637, 126.5539567126208, 84.08066986346832, 126.73155205440948, 124.11735943369348, 118.29311842481142, 141.11140906405222, 92.75265001632984, 189.93986548526254, 189.03578314596066, 203.57616942885085, 145.5551715107728, 175.3424963315562, 260.8459116912756, 200.20850899359138, 220.6026740987136, 305.0949677590169, 148.94572516701575, 309.45668623149754, 132.80160696693827, 425.17690199143095, 198.8447299143172, 425.9403784412382, 176.4947748156577, 565.0268506010179, 238.4452167343636, 529.7382519067684, 194.47653425873054]"
12100105226,0.0,null,"[203.27337468075496, 85.0914808957987, 201.20991073623802, 81.75928287782158, 201.65374797383038, 81.74143631161068, 192.1791174245242, 85.95295272816254, 191.8405283203013, 86.01520287318273, 192.00479451399065, 104.68249709998433, 194.68497286455175, 103.8981328669471, 228.04282609864785, 104.45201664566012, 228.08184828239504, 105.05422809994927, 251.5428363314515, 98.04637834406763, 252.26864186105257, 98.27684000522304, 204.7704447961074, 159.67220160778257, 201.46735489109412, 160.19742110033255, 214.96566864502887, 195.20735714807196, 189.21112605675702, 201.03941653543907, 216.7885716311608, 226.96985737170436, 163.0582809560033, 236.75244529881093]"
18100203383,0.0,null,"[531.0446829287051, 106.56085216612198, 536.8131201924461, 99.1207867019007, 525.9850977003995, 98.63006677555776, 540.3967074309664, 98.62585340469862, 515.6980949539309, 95.92914511682967, 548.0296783943852, 127.88924347612532, 497.0736203739013, 125.84995960680384, 546.191302346884, 176.71518484683293, 496.21990827378784, 173.98154929259317, 545.3605787868227, 144.82144937664944, 517.5614726229958, 134.64586723702288, 519.8422901300385, 198.2386825171263, 489.25098714751175, 195.6924876252888, 545.0531729320593, 251.43811880478475, 464.0231594085429, 247.8457458317452, 540.143791956652, 298.350160130453, 441.00547262924323, 296.2774990997964]"
14100102168,0.0,null,"[119.24722885488647, 183.7497300168469, 107.8757612607238, 177.42995192449092, 108.55233921177364, 175.82362574879684, 106.92535282496057, 156.50625194221837, 108.51556057076661, 147.55481301501368, 147.2351851161711, 149.578503080248, 159.0042928506789, 100.43828170422542, 175.91231146329875, 219.08526244731758, 195.02780302439672, 142.7931914702862, 143.9570596762133, 277.40116874744024, 190.23395029923225, 207.1500739348406, 313.4101409130218, 142.98343189587578, 320.53716769311796, 117.00315091762752, 421.462510710088, 209.53329484243034, 424.9510923294906, 165.23502944421952, 562.9991153339091, 263.284161587849, 529.1845286036424, 196.64661858817817]"
14100102060,0.0,null,"[182.7906621574922, 138.5281244172976, 174.6474872186983, 129.9746517797248, 172.82516530711797, 130.99025198375398, 183.75727548431104, 101.29627664067172, 178.99873102832234, 103.98861716219814, 226.65860440124362, 95.77353482010432, 208.14660244367943, 85.95612308742749, 246.4117220641982, 186.81380416099967, 216.9536191084616, 167.57817711947757, 187.0051518761865, 237.61810680462477, 172.45955344159447, 214.32132149194916, 379.70723628077815, 50.604609857677964, 382.2336498275267, 46.23549738329928, 450.1184605761584, 152.71540482786145, 465.1848266979523, 130.8885978175843, 553.0530526914893, 230.84149321869248, 546.903450726469, 193.0500377303191]"
